epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,0.185808,10.198044,0.401593,0.207793,0.210207,0.210207,530.145901
2,-0.092347,6.598796,0.624573,0.386062,0.391649,0.391649,529.360101
3,-0.194294,9.731836,0.527304,0.330053,0.329617,0.329617,527.182318
4,-0.250488,13.588684,0.530717,0.304347,0.309320,0.309320,529.513998
5,-0.316550,148.440521,0.023891,0.000093,0.000047,0.000047,528.595988
6,-0.336034,11.789521,0.576223,0.355271,0.353939,0.353939,525.694582
7,-0.378021,11.126368,0.738908,0.368426,0.372614,0.372614,526.562717
8,-0.402485,47.955311,0.119454,0.082942,0.083385,0.083385,541.339972
9,-0.412754,15.221292,0.472127,0.325660,0.326811,0.326811,534.340686
10,-0.431066,10.631744,0.573948,0.407614,0.411741,0.411741,534.648023
11,-0.463742,9.321792,0.738908,0.511703,0.512588,0.512588,532.240701
12,-0.488293,12.832997,0.614334,0.427606,0.435869,0.435869,526.691522
13,-0.509687,9.948431,0.645620,0.487379,0.487436,0.487436,527.682613
14,-0.527646,44.434029,0.178043,0.139211,0.140581,0.140581,528.995157
15,-0.531647,7.656859,0.734926,0.543189,0.545062,0.545062,526.542445
16,-0.554050,16.247356,0.418089,0.286094,0.288075,0.288075,528.726953
17,-0.558079,9.582707,0.650739,0.468357,0.468602,0.468602,528.490373
18,-0.569836,8.731213,0.578498,0.450742,0.457200,0.457200,530.836775
19,-0.589369,9.722376,0.714448,0.528712,0.526049,0.526049,530.892945
20,-0.587475,8.893319,0.686007,0.524463,0.529113,0.529113,533.669461
21,-0.619483,10.072637,0.754835,0.485111,0.490795,0.490795,530.341968
22,-0.614645,7.466228,0.707622,0.542234,0.552569,0.552569,528.295350
23,-0.639651,23.267117,0.386803,0.283968,0.285337,0.285337,527.170794
24,-0.639064,15.682345,0.347554,0.272714,0.274582,0.274582,531.977972
25,-0.651738,15.446963,0.499431,0.371142,0.374760,0.374760,528.174369
26,-0.662537,16.966982,0.479522,0.355271,0.356862,0.356862,528.171361
27,-0.677609,8.361639,0.688282,0.540208,0.548035,0.548035,531.704309
28,-0.667643,15.174726,0.508532,0.371617,0.373224,0.373224,531.158442
29,-0.690682,12.068499,0.514221,0.390767,0.396599,0.396599,533.599389
30,-0.695276,10.981367,0.579636,0.450752,0.454037,0.454037,533.249440
31,-0.696547,9.460983,0.736633,0.572061,0.575586,0.575586,531.904068
32,-0.704041,10.244642,0.650171,0.476841,0.478265,0.478265,526.489901
33,-0.730090,9.129268,0.759954,0.599811,0.599159,0.599159,527.945578
34,-0.746180,10.513644,0.726962,0.548056,0.544951,0.544951,532.873668
35,-0.752901,8.282739,0.718430,0.560658,0.566153,0.566153,533.798564
36,-0.738442,9.953194,0.633106,0.482794,0.485728,0.485728,529.556424
37,-0.741589,13.492839,0.656428,0.468524,0.471631,0.471631,532.892254
