epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,1.770434,1.665510,0.733220,0.149360,0.233682,0.233682,409.188857
2,1.665826,1.647032,0.734926,0.089017,0.246496,0.246496,408.546329
3,1.627641,2.476821,0.221274,0.082616,0.088509,0.088509,408.157069
4,1.603327,1.575522,0.746303,0.307123,0.394733,0.394733,407.389462
5,1.578186,1.596143,0.737770,0.457807,0.446595,0.446595,407.471999
6,1.555811,1.542845,0.752560,0.247290,0.385152,0.385152,407.835652
7,1.535913,1.747638,0.609784,0.396721,0.341431,0.341431,407.358713
8,1.516990,1.524143,0.749147,0.285934,0.406348,0.406348,407.818731
9,1.500465,1.881652,0.538680,0.341457,0.327128,0.327128,408.196808
10,1.484855,1.471794,0.767349,0.460823,0.510925,0.510925,406.746965
11,1.467544,1.670790,0.749147,0.218061,0.275588,0.275588,407.569239
12,1.447845,1.568557,0.761661,0.335544,0.395851,0.395851,407.728247
13,1.434509,2.039233,0.460182,0.299240,0.296405,0.296405,407.966194
14,1.418512,1.741397,0.746871,0.175081,0.228360,0.228360,407.122749
15,1.404582,1.422515,0.767349,0.575754,0.584593,0.584593,408.633419
16,1.388773,1.374980,0.776451,0.512585,0.555527,0.555527,407.617442
17,1.376287,1.381402,0.775882,0.451227,0.548474,0.548474,407.146529
18,1.361448,1.358201,0.782708,0.539126,0.590943,0.590943,407.860003
19,1.348972,1.682793,0.594425,0.408318,0.421901,0.421901,407.460225
20,1.334606,1.463037,0.763936,0.346812,0.425439,0.425439,407.651576
21,1.328047,1.445455,0.771900,0.403630,0.457614,0.457614,408.911773
22,1.316884,1.398881,0.771900,0.406460,0.454523,0.454523,408.459063
23,1.308438,1.302842,0.784983,0.567505,0.632579,0.632579,406.923366
24,1.293437,1.293217,0.792378,0.616850,0.652446,0.652446,407.895899
25,1.286480,1.348024,0.779295,0.431284,0.500119,0.500119,407.695478
26,1.276322,1.285794,0.795222,0.589194,0.613329,0.613329,409.123445
27,1.267677,1.380167,0.775313,0.451043,0.530832,0.530832,408.430966
28,1.259127,1.255741,0.794653,0.597318,0.649739,0.649739,408.218345
29,1.252231,1.336187,0.767349,0.599851,0.612487,0.612487,407.573253
