epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
1,inf,2.533294,0.737770,0.000000,0.134514,626.802392
2,2.510611,2.728046,0.708191,0.280004,0.194974,622.547590
3,2.427416,2.463395,0.732651,0.265089,0.280500,622.678218
4,2.372245,2.715658,0.690557,0.449358,0.322926,622.077578
5,2.327949,2.336797,0.750853,0.407322,0.430571,626.122753
6,2.295185,2.625311,0.682025,0.454788,0.353130,621.531743
7,2.257270,2.983789,0.556314,0.349679,0.284045,671.638525
8,2.236085,3.576953,0.487486,0.294953,0.269573,645.534655
9,2.209803,2.344538,0.752560,0.293713,0.393946,625.031154
10,2.169891,2.247686,0.743458,0.469220,0.522244,618.616856
11,2.144404,2.121642,0.786121,0.530801,0.554994,619.296254
12,2.117625,2.233679,0.760523,0.325584,0.422546,618.866985
13,2.096894,2.018084,0.788396,0.535960,0.616024,626.330737
14,2.062880,2.093547,0.783276,0.623955,0.614602,622.916613
15,2.036261,2.027349,0.787258,0.629406,0.652961,628.519400
16,2.012650,1.994284,0.785552,0.562129,0.624148,623.506581
17,1.986975,1.967696,0.792378,0.557635,0.622302,624.223063
18,1.962395,1.918710,0.808305,0.660738,0.680647,621.699547
19,1.949790,1.905561,0.792947,0.594239,0.680007,620.773155
20,1.936791,2.022845,0.787827,0.669237,0.676832,623.694116
21,1.922861,1.895973,0.792378,0.498971,0.618078,621.443690
22,1.910236,1.889584,0.807736,0.622602,0.669414,622.161976
23,1.894602,1.833804,0.806030,0.657504,0.720607,620.921931
24,1.881732,1.833674,0.812856,0.648204,0.684540,623.642766
25,1.864874,1.867356,0.806030,0.646904,0.693452,621.997895
26,1.855649,1.867257,0.800341,0.610608,0.680051,625.340424
27,1.845782,2.284571,0.726394,0.594173,0.577818,622.119778
28,1.832063,2.032846,0.782139,0.501276,0.539962,620.821767
29,1.822424,1.830412,0.806598,0.626664,0.682681,620.941039
30,1.811444,1.817541,0.795222,0.585591,0.666738,619.482033
31,1.806380,1.891175,0.797497,0.527390,0.612591,618.440718
32,1.791101,1.748925,0.811718,0.678697,0.729225,620.929238
33,1.787208,1.784808,0.805461,0.616416,0.666960,621.405361
34,1.771276,1.770826,0.804892,0.587618,0.666971,621.019474
35,1.757301,1.768777,0.804892,0.652220,0.708720,627.113606
36,1.749998,1.707739,0.817406,0.685915,0.727918,624.943422
37,1.740086,1.739818,0.810580,0.686102,0.723591,622.622030
38,1.731193,1.748369,0.816268,0.697696,0.736984,628.842240
39,1.722398,1.703867,0.813993,0.661511,0.719187,630.195036
40,1.715608,1.673947,0.812287,0.653780,0.712037,629.198706
41,1.710989,1.686143,0.814562,0.675273,0.731763,624.801942
42,1.699978,1.705125,0.815700,0.647486,0.692243,632.471623
43,1.693190,1.742240,0.813993,0.709258,0.728176,628.568211
44,1.688902,1.679337,0.813993,0.675513,0.734833,629.813186
45,1.673214,1.661624,0.819681,0.668486,0.697005,623.842799
46,1.665784,1.654732,0.823663,0.692197,0.726796,636.679485
47,1.658585,1.679637,0.806030,0.646051,0.725566,669.419158
48,1.649997,1.690165,0.811718,0.668821,0.696542,702.725291
49,1.641796,1.682657,0.815131,0.655131,0.682387,696.501264
50,1.634624,1.663730,0.802617,0.672861,0.732664,701.767855
51,1.629541,1.626920,0.813424,0.662759,0.725157,721.815602
52,1.621759,1.853035,0.798635,0.621708,0.673214,682.169148
53,1.610904,1.747753,0.788396,0.638223,0.670932,697.464504
54,1.609146,1.702192,0.813424,0.647075,0.670943,689.956195
55,1.601102,1.626536,0.816268,0.648352,0.699753,707.274197
56,1.593181,1.644587,0.813424,0.687141,0.725561,703.100363
57,1.585354,1.596204,0.819113,0.681783,0.733253,677.117563
58,1.576107,1.703820,0.810580,0.626005,0.678104,690.304026
59,1.574762,1.728874,0.796359,0.649717,0.703656,689.016328
60,1.569296,1.598758,0.825370,0.684892,0.728048,685.799269
61,1.557452,1.637601,0.819681,0.635197,0.679112,685.427034
62,1.557113,1.553370,0.823094,0.723624,0.747671,717.672153
63,1.542605,1.559338,0.825939,0.732501,0.740301,702.216828
64,1.544103,1.582653,0.814562,0.684211,0.740791,721.129748
65,1.538522,1.537045,0.825370,0.726754,0.743464,687.578818
66,1.527497,1.537719,0.817975,0.711034,0.757587,690.741507
67,1.516736,1.563174,0.822526,0.704350,0.750291,704.172534
68,1.520923,1.649937,0.806030,0.673610,0.695508,696.628737
69,1.508957,1.540123,0.815131,0.665380,0.720802,695.611497
70,1.503268,1.529036,0.812287,0.678595,0.734445,689.610366
71,1.500858,1.511927,0.831627,0.731646,0.742056,695.733977
72,1.491996,1.515234,0.826507,0.734396,0.748084,715.818284
73,1.483862,1.571113,0.809443,0.663154,0.711828,711.556612
74,1.483042,1.553830,0.816837,0.664083,0.718124,703.625022
75,1.480656,1.573791,0.823094,0.682824,0.707660,696.690033
76,1.469668,1.499663,0.828783,0.730836,0.748194,706.179004
77,1.470508,1.508132,0.832196,0.729373,0.734020,707.829609
78,1.465817,1.505230,0.817975,0.704546,0.757167,696.747751
79,1.453260,1.525926,0.820819,0.693235,0.733557,697.312669
80,1.455919,1.488843,0.820819,0.711787,0.745610,700.524587
81,1.441557,1.496367,0.824232,0.741982,0.761631,699.412301
82,1.446453,1.506173,0.817975,0.668005,0.704808,698.870591
83,1.428156,1.515674,0.819113,0.720849,0.734156,702.582747
84,1.430414,1.476753,0.830489,0.744170,0.765152,686.549137
85,1.429347,1.525987,0.806598,0.662771,0.727835,695.125959
