epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,1.850432,1.785033,0.693970,0.302283,0.173307,0.173307,1367.202699
2,1.744381,1.941780,0.738339,0.007078,0.035412,0.035412,489.128391
3,1.693318,2.296887,0.387941,0.163112,0.146435,0.146435,490.378545
4,1.662436,1.554111,0.746303,0.233322,0.425021,0.425021,489.647878
5,1.634470,1.691886,0.741183,0.227716,0.330105,0.330105,492.990787
6,1.611923,1.641867,0.749147,0.202868,0.289851,0.289851,493.295448
7,1.590328,1.694616,0.662685,0.456957,0.383465,0.383465,519.040510
8,1.570035,1.506814,0.754835,0.419643,0.477656,0.477656,496.041739
9,1.553767,1.716826,0.631399,0.407040,0.389148,0.389148,495.543637
10,1.536115,1.670346,0.667804,0.440001,0.399656,0.399656,500.194869
11,1.518560,1.714794,0.746871,0.152004,0.211061,0.211061,518.114714
12,1.496338,1.779781,0.748578,0.151416,0.223330,0.223330,489.873496
13,1.481774,1.457894,0.762799,0.531649,0.578324,0.578324,487.678656
14,1.464142,1.410279,0.775882,0.451540,0.506743,0.506743,491.592468
15,1.451761,1.389953,0.786121,0.599619,0.605861,0.605861,512.810118
16,1.434390,1.487612,0.762230,0.369724,0.439123,0.439123,500.045745
17,1.420753,1.374475,0.782139,0.502587,0.573469,0.573469,505.472615
18,1.408128,1.357302,0.782708,0.586523,0.631548,0.631548,496.878934
19,1.396594,1.336169,0.789534,0.558059,0.613066,0.613066,501.744180
20,1.382635,1.397763,0.777019,0.459593,0.522720,0.522720,497.953024
21,1.375064,1.312147,0.789534,0.572800,0.636989,0.636989,494.487898
22,1.363339,1.312846,0.786689,0.571194,0.626944,0.626944,472.447357
23,1.356513,1.295840,0.790102,0.559591,0.628648,0.628648,472.520321
24,1.341618,1.294445,0.793515,0.625739,0.664523,0.664523,462.324624
25,1.329664,1.422344,0.738339,0.602049,0.563923,0.563923,476.579648
26,1.324541,1.267758,0.802617,0.640946,0.668470,0.668470,466.630000
